transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,is_fraud,year,month,day,dayofweek,hour
203788,552,1,1700,27015,2,0,2025,8,19,1,20
203789,424,1,2938,8369,0,0,2025,8,12,1,20
203790,783,1,1865,2609,2,0,2025,8,5,1,7
203791,159,1,1768,15188,3,0,2025,8,21,3,1
203792,175,1,1609,9457,0,0,2025,8,9,5,2
203793,546,1,1478,242370,1,0,2025,8,21,3,21
203794,568,1,1750,13228,2,0,2025,8,3,6,8
203795,769,1,1712,2583,1,0,2025,8,11,0,1
203796,200,1,1387,6831,0,0,2025,8,20,2,6
203797,250,0,1004,5872,2,0,2025,8,15,4,14
203798,480,0,2011,7409,0,0,2025,8,22,4,8
203799,362,1,1638,7669,3,0,2025,8,2,5,2
203800,289,1,2994,6960,3,0,2025,8,4,0,14
203801,556,1,298,3870,3,0,2025,8,12,1,12
203802,258,1,2550,3345,2,0,2025,8,8,4,11
203803,536,0,73,6327,0,0,2025,8,6,2,20
203804,231,0,2999,11123,2,0,2025,8,3,6,5
203805,465,1,959,3782,3,0,2025,8,6,2,2
203806,339,0,1330,3744,3,0,2025,8,23,5,17
203807,258,1,1817,7531,0,0,2025,8,2,5,18
203808,195,1,1574,6639,0,0,2025,8,8,4,1
203809,655,0,1917,12088,3,0,2025,8,20,2,9
203810,718,1,1736,4264,3,0,2025,8,19,1,14
203811,699,1,2211,11045,1,0,2025,8,11,0,19
203812,239,1,667,6737,2,0,2025,8,11,0,22
203813,719,1,2673,59862,3,0,2025,8,23,5,15
203814,429,1,1041,10260,3,0,2025,8,24,6,19
203815,230,1,156,8283,1,0,2025,8,1,4,6
203816,467,1,1372,12313,0,0,2025,8,18,0,11
203817,316,1,2633,3571,0,0,2025,8,14,3,11
203818,656,1,2663,41802,0,0,2025,8,12,1,11
203819,321,1,1104,39703,0,0,2025,8,9,5,4
203820,399,1,690,7542,3,0,2025,8,3,6,10
203821,575,1,841,8625,1,0,2025,8,17,6,17
203822,267,1,1654,6380,0,0,2025,8,3,6,19
203823,674,1,2760,5512,2,0,2025,8,24,6,4
203824,558,1,2558,10940,0,0,2025,8,23,5,18
203825,356,1,227,7038,3,0,2025,8,5,1,23
203826,565,1,2419,12283,0,0,2025,8,7,3,4
203827,293,1,674,26346,3,0,2025,8,24,6,11
203828,293,0,1519,276510,2,0,2025,8,11,0,19
203829,610,1,2876,14692,2,0,2025,8,18,0,7
203830,444,0,183,251936,2,0,2025,8,3,6,3
203831,592,1,1473,221187,2,0,2025,8,25,0,1
203832,626,0,2667,4782,0,0,2025,8,4,0,23
203833,659,1,133,4060,3,0,2025,8,4,0,14
203834,707,0,651,9138,3,1,2025,8,14,3,16
203835,377,0,1981,4083,1,0,2025,8,17,6,6
203836,546,1,2527,6291,0,0,2025,8,13,2,14
203837,391,0,1164,9459,3,0,2025,8,23,5,12
203838,127,1,2175,6731,3,0,2025,8,5,1,13
203839,644,0,745,24004,0,0,2025,8,14,3,12
203840,788,0,1310,18154,0,0,2025,8,7,3,21
203841,179,1,2160,106681,3,0,2025,8,21,3,21
203842,436,1,2934,5340,1,0,2025,8,14,3,9
203843,327,1,2507,11385,0,0,2025,8,14,3,5
203844,662,1,2104,11985,0,0,2025,8,22,4,11
203845,318,0,1896,6776,0,0,2025,8,3,6,10
203846,284,1,720,4901,3,0,2025,8,15,4,2
203847,313,1,1899,4885,2,0,2025,8,10,6,4
203848,572,1,1483,124796,2,1,2025,8,11,0,14
203849,411,0,52,7725,1,1,2025,8,7,3,12
203850,218,1,2394,8595,0,0,2025,8,6,2,6
203851,216,0,1785,7195,0,1,2025,8,10,6,18
203852,444,1,2895,2534,3,0,2025,8,22,4,9
203853,364,1,1487,4383,3,0,2025,8,20,2,21
203854,442,1,2321,13045,3,0,2025,8,4,0,10
203855,151,0,1690,5126,3,0,2025,8,19,1,12
203856,472,1,917,299780,3,0,2025,8,9,5,21
203857,306,1,1442,22285,3,0,2025,8,24,6,0
203858,723,1,2920,6507,0,0,2025,8,8,4,21
203859,564,0,2395,30810,3,0,2025,8,24,6,18
203860,547,1,1506,75601,0,0,2025,8,13,2,16
203861,276,1,2440,10351,3,0,2025,8,22,4,13
203862,578,1,1071,6307,3,0,2025,8,15,4,19
203863,601,0,401,227287,3,0,2025,8,18,0,7
203864,348,1,1856,4720,0,0,2025,8,18,0,13
203865,204,1,591,5450,3,0,2025,8,19,1,17
203866,614,1,1397,5368,0,0,2025,8,10,6,20
203867,478,0,705,7097,3,0,2025,8,13,2,17
203868,630,1,1367,13672,3,0,2025,8,2,5,18
203869,152,1,1254,71634,0,0,2025,8,18,0,4
203870,501,1,2641,21140,2,0,2025,8,7,3,8
203871,529,0,1015,10153,1,0,2025,8,23,5,12
203872,212,1,654,12028,0,0,2025,8,10,6,5
203873,577,1,1808,290905,3,1,2025,8,4,0,6
203874,343,1,725,30815,3,0,2025,8,22,4,21
203875,142,1,763,4661,0,1,2025,8,3,6,18
203876,488,1,2940,65196,3,0,2025,8,8,4,23
203877,387,1,1947,168701,0,0,2025,8,12,1,7
203878,363,1,2760,4193,1,0,2025,8,25,0,8
203879,192,1,858,57470,1,0,2025,8,20,2,10
203880,598,1,1973,9184,3,0,2025,8,2,5,23
203881,727,1,820,4994,2,0,2025,8,23,5,9
203882,460,1,2000,8684,0,0,2025,8,19,1,9
203883,441,1,2040,23929,0,0,2025,8,11,0,12
203884,424,1,588,7205,1,0,2025,8,6,2,11
203885,575,1,420,10833,0,0,2025,8,6,2,1
203886,579,1,878,26313,2,0,2025,8,1,4,5
203887,412,1,1427,11077,0,0,2025,8,17,6,8
203888,310,1,394,11613,0,0,2025,8,14,3,11
203889,436,1,57,12392,0,1,2025,8,1,4,1
203890,660,1,2127,5923,3,0,2025,8,3,6,3
203891,687,1,1584,124468,0,0,2025,8,6,2,17
203892,265,1,639,13219,3,0,2025,8,20,2,3
203893,783,1,2371,1577,0,0,2025,8,19,1,12
203894,466,1,2233,7639,0,0,2025,8,7,3,10
203895,317,1,980,3174,3,0,2025,8,9,5,0
203896,310,1,1272,11764,0,0,2025,8,19,1,2
203897,291,1,1235,14954,3,0,2025,8,5,1,16
203898,540,1,394,5589,2,0,2025,8,8,4,15
203899,433,1,2709,11924,3,0,2025,8,18,0,17
203900,229,0,2986,12564,3,1,2025,8,10,6,23
203901,357,1,2158,8794,1,0,2025,8,4,0,21
203902,221,1,150,12289,0,0,2025,8,23,5,19
203903,531,0,1035,231040,0,1,2025,8,18,0,16
203904,739,1,377,8895,2,0,2025,8,4,0,19
203905,202,1,1491,16869,1,0,2025,8,18,0,6
203906,102,0,2578,127506,3,1,2025,8,4,0,23
203907,416,1,1996,8821,1,0,2025,8,18,0,11
203908,247,1,74,2714,0,0,2025,8,24,6,18
203909,792,1,506,2068,1,0,2025,8,13,2,8
203910,221,1,1526,19623,3,0,2025,8,15,4,8
203911,673,1,2451,23986,0,0,2025,8,19,1,3
203912,789,1,2273,5286,1,0,2025,8,23,5,0
203913,514,1,603,4439,1,0,2025,8,10,6,12
203914,405,1,2947,3925,3,0,2025,8,5,1,20
203915,391,1,507,3945,0,0,2025,8,12,1,19
203916,110,1,1773,10208,3,1,2025,8,4,0,18
203917,609,1,2847,6682,3,0,2025,8,9,5,2
203918,639,1,1716,189631,0,1,2025,8,21,3,14
203919,270,1,1458,232728,0,0,2025,8,17,6,23
203920,491,0,1064,206486,2,0,2025,8,19,1,23
203921,348,0,2356,15400,0,0,2025,8,9,5,6
203922,610,0,2455,12342,0,1,2025,8,9,5,3
203923,428,1,391,191058,3,0,2025,8,5,1,12
203924,622,0,1555,6873,0,0,2025,8,19,1,0
203925,572,0,779,239959,3,0,2025,8,2,5,7
203926,257,1,750,8360,0,0,2025,8,14,3,13
203927,472,0,2739,9199,0,0,2025,8,2,5,10
203928,554,1,939,9497,0,0,2025,8,13,2,0
203929,567,1,1968,4390,0,0,2025,8,3,6,0
203930,336,1,2123,5445,0,0,2025,8,11,0,23
203931,310,1,1200,220003,0,0,2025,8,16,5,1
203932,200,1,2563,16878,1,0,2025,8,25,0,1
203933,420,1,758,68600,0,0,2025,8,12,1,11
203934,309,1,1738,6583,3,0,2025,8,10,6,0
203935,177,1,994,137750,0,0,2025,8,16,5,17
203936,500,1,645,170460,3,1,2025,8,23,5,5
203937,473,1,476,6997,1,0,2025,8,10,6,3
203938,571,1,755,28100,3,0,2025,8,9,5,4
203939,685,1,2927,10004,0,0,2025,8,25,0,3
203940,475,0,1488,17338,3,0,2025,8,23,5,17
203941,241,1,631,268167,3,0,2025,8,13,2,22
203942,553,1,11,7046,3,0,2025,8,5,1,9
203943,730,1,2665,1941,0,0,2025,8,16,5,23
203944,347,1,1770,5667,3,0,2025,8,2,5,13
203945,614,1,1327,7444,0,0,2025,8,8,4,19
203946,702,1,1364,8909,3,0,2025,8,8,4,13
203947,666,1,1743,11982,3,0,2025,8,20,2,16
203948,104,1,1520,18549,0,0,2025,8,20,2,13
203949,325,1,1982,20352,3,0,2025,8,18,0,13
203950,251,1,2452,3120,0,0,2025,8,6,2,8
203951,739,1,2498,8813,2,0,2025,8,13,2,12
203952,343,0,152,25149,0,0,2025,8,24,6,7
203953,138,1,419,4886,0,1,2025,8,8,4,19
203954,509,1,2594,7162,3,0,2025,8,9,5,16
203955,415,1,1276,8222,3,0,2025,8,16,5,21
203956,171,1,467,4386,3,0,2025,8,25,0,18
203957,663,1,1010,11125,1,0,2025,8,20,2,15
203958,721,1,1716,23161,0,0,2025,8,8,4,6
203959,327,1,958,7136,0,0,2025,8,20,2,23
203960,113,1,1808,35605,0,0,2025,8,9,5,15
203961,432,1,2791,15403,3,0,2025,8,15,4,17
203962,747,1,730,22866,3,0,2025,8,18,0,2
203963,691,1,962,18929,3,0,2025,8,17,6,11
203964,520,1,2415,15375,0,0,2025,8,3,6,1
203965,787,1,1743,9114,1,0,2025,8,15,4,12
203966,617,0,1317,9097,3,0,2025,8,20,2,5
203967,563,1,2165,4986,3,0,2025,8,7,3,1
203968,591,1,1602,6430,0,0,2025,8,18,0,23
203969,187,1,2967,2473,1,0,2025,8,2,5,10
203970,370,1,2270,3763,3,0,2025,8,21,3,21
203971,299,0,303,36224,2,0,2025,8,7,3,4
203972,270,1,1085,6742,0,0,2025,8,1,4,12
203973,328,1,2259,48144,0,0,2025,8,21,3,9
203974,524,1,1073,2692,0,0,2025,8,15,4,1
203975,439,1,1559,12990,1,0,2025,8,10,6,11
203976,615,1,913,13037,0,0,2025,8,13,2,14
203977,223,1,2090,10714,3,0,2025,8,11,0,2
203978,759,1,1150,9880,0,0,2025,8,16,5,7
203979,212,1,1502,10457,0,0,2025,8,2,5,5
203980,252,1,180,12759,0,0,2025,8,1,4,16
203981,760,1,1273,5195,0,0,2025,8,17,6,3
203982,679,1,2725,4100,1,0,2025,8,15,4,19
203983,224,1,1391,6193,0,0,2025,8,8,4,19
203984,145,0,2379,8713,3,0,2025,8,4,0,13
203985,595,1,749,95873,0,0,2025,8,6,2,18
203986,241,0,1692,11812,3,0,2025,8,11,0,2
203987,626,1,1975,13064,3,0,2025,8,21,3,19
203988,253,1,1528,4393,3,0,2025,8,18,0,8
203989,560,1,473,11169,3,0,2025,8,3,6,14
203990,641,1,2244,11554,1,0,2025,8,17,6,2
203991,233,1,1429,20893,1,0,2025,8,2,5,19
203992,363,0,2923,27726,3,0,2025,8,19,1,10
203993,552,1,802,4896,2,0,2025,8,4,0,10
203994,710,1,697,224986,3,1,2025,8,14,3,9
203995,740,1,1692,3908,3,0,2025,8,10,6,10
203996,667,0,588,6038,0,0,2025,8,3,6,6
203997,676,1,221,12827,0,0,2025,8,7,3,17
203998,796,0,276,2518,3,0,2025,8,12,1,9
203999,778,1,2709,9311,0,0,2025,8,16,5,1
204000,461,1,2390,12436,0,0,2025,8,5,1,13
204001,140,1,2275,27961,0,0,2025,8,24,6,21
204002,207,1,2097,11251,0,0,2025,8,7,3,10
204003,537,1,1917,3121,3,0,2025,8,18,0,16
204004,557,1,1846,7572,1,0,2025,8,21,3,12
204005,386,1,2058,7506,0,0,2025,8,8,4,1
204006,778,0,850,2564,1,0,2025,8,4,0,1
204007,754,0,737,11829,3,0,2025,8,2,5,1
204008,134,1,2533,228496,0,1,2025,8,2,5,21
204009,715,1,2110,12296,0,0,2025,8,18,0,7
204010,114,1,2902,30710,0,0,2025,8,20,2,18
204011,740,1,2832,6004,1,0,2025,8,10,6,17
204012,476,1,2193,4589,1,0,2025,8,6,2,19
204013,515,1,968,20645,0,0,2025,8,4,0,15
204014,637,1,2455,8958,0,0,2025,8,19,1,1
204015,463,1,2825,7696,1,0,2025,8,14,3,11
204016,337,0,1743,20210,0,1,2025,8,8,4,4
204017,102,1,2984,5275,0,0,2025,8,16,5,13
204018,679,1,84,6953,1,0,2025,8,17,6,8
204019,662,1,1206,3074,0,0,2025,8,14,3,10
204020,746,0,1446,214697,3,0,2025,8,20,2,9
204021,529,1,1805,8147,3,0,2025,8,11,0,23
204022,756,0,2905,7776,1,0,2025,8,11,0,18
204023,115,1,1457,12561,0,0,2025,8,9,5,1
204024,559,1,2745,7482,3,0,2025,8,24,6,0
204025,536,0,270,8194,0,0,2025,8,10,6,0
204026,315,1,881,14689,2,0,2025,8,5,1,16
204027,598,1,207,6967,1,0,2025,8,21,3,11
204028,626,1,399,14859,0,0,2025,8,3,6,23
204029,769,1,2570,11122,1,0,2025,8,11,0,11
204030,298,1,2717,18019,0,0,2025,8,1,4,5
204031,343,1,2477,5528,0,0,2025,8,19,1,6
204032,462,1,2501,25264,2,0,2025,8,7,3,8
204033,233,1,1965,6900,1,0,2025,8,20,2,10
204034,685,1,538,12222,3,0,2025,8,4,0,15
204035,695,1,2590,6916,3,0,2025,8,4,0,9
204036,576,0,2327,160932,3,0,2025,8,20,2,3
204037,196,1,1451,59575,0,0,2025,8,16,5,21
204038,356,1,1304,7578,1,0,2025,8,7,3,17
204039,292,1,2681,206937,3,0,2025,8,13,2,1
204040,181,1,2538,6808,0,0,2025,8,14,3,10
204041,361,1,238,6731,1,0,2025,8,15,4,14
204042,439,1,2449,4439,3,1,2025,8,20,2,5
204043,548,1,1721,292356,0,0,2025,8,8,4,9
204044,683,1,1350,4867,0,0,2025,8,5,1,17
204045,184,1,1153,5575,1,0,2025,8,19,1,5
204046,686,0,145,6916,0,0,2025,8,10,6,23
204047,107,1,1102,165045,0,0,2025,8,17,6,10
204048,475,1,2443,3056,0,0,2025,8,9,5,23
204049,299,0,2790,78530,0,0,2025,8,1,4,22
204050,452,0,1449,4931,1,0,2025,8,13,2,12
204051,786,1,2710,11886,0,0,2025,8,19,1,21
204052,790,0,881,19275,1,0,2025,8,10,6,14
204053,468,1,2963,3445,3,0,2025,8,14,3,21
204054,700,0,2391,15137,0,0,2025,8,22,4,6
204055,305,1,92,4979,3,0,2025,8,6,2,3
204056,137,1,424,4523,3,0,2025,8,14,3,5
204057,112,1,2613,3351,2,0,2025,8,15,4,22
204058,633,1,360,11865,0,0,2025,8,7,3,2
204059,300,1,380,20123,0,0,2025,8,21,3,8
204060,182,1,649,9546,0,0,2025,8,18,0,16
204061,583,1,2681,2799,0,0,2025,8,25,0,8
204062,395,1,1522,6464,3,0,2025,8,19,1,22
204063,401,1,2576,10129,1,0,2025,8,9,5,2
204064,610,1,122,4182,3,0,2025,8,15,4,6
204065,703,1,2663,15406,3,0,2025,8,12,1,15
204066,310,1,1248,12797,3,0,2025,8,21,3,1
204067,454,1,2518,15776,0,0,2025,8,24,6,10
204068,348,1,2581,103663,0,0,2025,8,14,3,18
204069,203,1,493,5541,0,0,2025,8,16,5,11
204070,671,1,700,9499,0,0,2025,8,12,1,6
204071,770,1,151,18074,0,0,2025,8,10,6,19
204072,619,1,1369,19935,0,0,2025,8,8,4,3
204073,419,1,2230,16714,1,0,2025,8,19,1,16
204074,507,0,2085,5869,1,0,2025,8,5,1,10
204075,424,1,1191,6516,0,0,2025,8,18,0,12
204076,515,0,1538,6224,0,0,2025,8,5,1,3
204077,330,1,2100,3569,0,0,2025,8,14,3,9
204078,713,1,2972,61358,0,0,2025,8,4,0,7
204079,635,1,2873,7180,0,1,2025,8,15,4,11
204080,298,1,15,4688,0,0,2025,8,20,2,9
204081,343,1,2641,220127,3,0,2025,8,18,0,1
204082,139,1,463,11127,1,0,2025,8,8,4,8
204083,195,1,1759,20642,3,0,2025,8,1,4,14
204084,654,1,1815,8635,3,0,2025,8,6,2,17
204085,571,1,969,7663,0,0,2025,8,6,2,16
204086,406,0,915,6352,1,0,2025,8,5,1,3
204087,526,1,1152,284600,2,0,2025,8,18,0,8
204088,103,0,1031,5890,0,1,2025,8,13,2,16
204089,369,1,2050,14681,0,0,2025,8,3,6,5
204090,352,1,2103,11840,0,0,2025,8,24,6,21
204091,404,1,1047,10006,1,0,2025,8,20,2,3
204092,680,1,1373,8251,1,0,2025,8,25,0,2
204093,353,0,1140,5226,0,0,2025,8,10,6,5
204094,718,0,1142,15078,0,1,2025,8,17,6,13
204095,558,1,739,4689,1,0,2025,8,14,3,6
204096,223,1,442,3799,1,0,2025,8,3,6,9
204097,742,0,1450,10235,0,0,2025,8,12,1,15
204098,501,1,2773,220687,3,0,2025,8,20,2,15
204099,299,1,1289,9432,2,0,2025,8,10,6,1
204100,751,1,2698,7205,0,0,2025,8,16,5,10
204101,602,1,1947,13599,0,0,2025,8,17,6,23
204102,446,1,1355,5782,0,0,2025,8,11,0,2
204103,781,1,463,11699,3,0,2025,8,15,4,23
204104,382,0,491,8291,3,0,2025,8,17,6,14
204105,572,0,445,7826,1,1,2025,8,23,5,22
204106,543,1,2431,9502,3,0,2025,8,24,6,7
204107,616,0,992,68366,1,0,2025,8,20,2,15
204108,702,1,1857,167320,2,1,2025,8,10,6,0
204109,275,1,113,9659,0,0,2025,8,1,4,4
204110,792,1,2764,16263,3,0,2025,8,9,5,7
204111,616,0,888,12655,2,1,2025,8,8,4,18
204112,635,0,2332,7666,3,0,2025,8,18,0,19
204113,405,1,261,48371,3,0,2025,8,13,2,11
204114,599,1,2520,4614,0,0,2025,8,1,4,0
204115,322,1,340,6049,1,0,2025,8,16,5,15
204116,399,1,730,8956,2,0,2025,8,2,5,13
204117,366,1,745,2112,3,0,2025,8,8,4,21
204118,281,1,1625,228347,3,0,2025,8,12,1,21
204119,452,0,2867,6783,3,1,2025,8,25,0,21
204120,464,1,256,7290,3,0,2025,8,10,6,20
204121,135,1,1634,10011,2,0,2025,8,7,3,23
204122,593,1,174,16247,1,0,2025,8,8,4,11
204123,160,1,2083,2863,3,0,2025,8,9,5,9
204124,364,1,781,5260,3,0,2025,8,6,2,16
204125,540,0,809,6576,1,0,2025,8,6,2,15
204126,323,0,382,3381,0,0,2025,8,25,0,6
204127,163,1,1672,10101,0,0,2025,8,5,1,19
204128,656,1,1006,244868,0,0,2025,8,21,3,22
204129,592,1,712,17795,3,0,2025,8,23,5,11
204130,576,1,2820,12258,2,0,2025,8,11,0,13
204131,227,1,765,10338,1,0,2025,8,22,4,19
204132,326,1,420,19750,0,0,2025,8,8,4,3
204133,606,1,2380,27976,3,0,2025,8,24,6,6
204134,752,1,2051,131705,0,0,2025,8,21,3,17
204135,184,1,824,14646,3,0,2025,8,24,6,6
204136,629,1,2595,6358,0,0,2025,8,18,0,23
204137,626,1,872,39062,3,0,2025,8,19,1,5
204138,165,1,2572,9592,3,0,2025,8,22,4,7
204139,728,1,519,9314,0,1,2025,8,17,6,23
204140,610,1,533,8519,2,0,2025,8,18,0,2
204141,521,1,2447,13634,3,0,2025,8,4,0,16
204142,747,0,2504,108968,2,0,2025,8,13,2,10
204143,482,1,1304,10837,0,0,2025,8,20,2,7
204144,214,1,2078,5830,0,0,2025,8,10,6,18
204145,391,1,2562,14411,3,0,2025,8,12,1,21
204146,536,1,1099,137121,0,1,2025,8,15,4,9
204147,502,1,1995,6734,0,0,2025,8,10,6,2
204148,357,1,1646,25155,1,0,2025,8,17,6,4
204149,629,1,2952,3890,0,0,2025,8,13,2,23
204150,597,1,2508,8135,2,0,2025,8,6,2,21
204151,283,1,1349,14228,3,0,2025,8,18,0,8
204152,485,1,538,4383,0,0,2025,8,4,0,3
204153,657,1,1056,10333,0,0,2025,8,4,0,14
204154,306,0,508,6632,0,0,2025,8,5,1,7
204155,114,1,154,272659,3,1,2025,8,20,2,11
204156,637,0,1228,6405,0,0,2025,8,19,1,20
204157,375,1,2543,8421,0,0,2025,8,17,6,12
204158,500,1,2745,2591,0,0,2025,8,7,3,7
204159,612,1,993,154927,1,0,2025,8,2,5,14
204160,206,1,1388,5532,0,1,2025,8,14,3,15
204161,421,0,2216,28854,0,0,2025,8,18,0,5
204162,648,1,2764,156659,0,0,2025,8,16,5,11
204163,675,1,1051,12428,3,0,2025,8,7,3,21
204164,741,0,1355,3130,1,0,2025,8,18,0,23
204165,560,1,2339,7548,3,0,2025,8,5,1,15
204166,194,1,664,2390,3,0,2025,8,14,3,20
204167,781,1,2715,5380,1,0,2025,8,6,2,22
204168,174,1,1185,11340,3,0,2025,8,22,4,13
204169,385,1,1044,14120,3,0,2025,8,5,1,13
204170,172,0,1364,10929,0,0,2025,8,12,1,3
204171,715,1,1914,3981,3,0,2025,8,19,1,22
204172,168,1,1666,297196,0,0,2025,8,12,1,20
204173,119,0,2773,8881,3,0,2025,8,18,0,18
204174,109,1,2721,5334,3,0,2025,8,2,5,13
204175,553,1,558,10282,3,0,2025,8,10,6,19
204176,358,1,449,7753,3,0,2025,8,16,5,21
204177,466,1,432,4281,3,0,2025,8,4,0,12
204178,483,1,2746,9549,1,0,2025,8,12,1,22
204179,744,1,786,3994,0,0,2025,8,12,1,18
204180,563,1,409,4188,0,0,2025,8,9,5,6
204181,755,1,2771,5661,3,0,2025,8,15,4,7
204182,492,1,2153,9726,0,0,2025,8,13,2,1
204183,324,0,669,22467,1,0,2025,8,21,3,9
204184,714,1,257,18812,0,0,2025,8,25,0,18
204185,104,1,627,4198,3,0,2025,8,3,6,15
204186,480,1,991,152658,0,1,2025,8,11,0,7
204187,411,1,291,7057,0,0,2025,8,1,4,18
204188,254,1,1248,6331,0,0,2025,8,22,4,20
204189,732,1,2469,8808,0,0,2025,8,20,2,11
204190,436,1,2800,240164,3,0,2025,8,10,6,10
204191,418,1,2152,4450,1,0,2025,8,3,6,7
204192,564,1,1179,6095,3,0,2025,8,13,2,0
204193,572,1,1556,5512,1,0,2025,8,4,0,15
204194,249,1,1549,8210,3,0,2025,8,18,0,6
204195,367,1,2081,12021,3,0,2025,8,25,0,0
204196,208,1,195,8602,3,0,2025,8,24,6,9
204197,382,0,724,30452,0,0,2025,8,23,5,18
204198,433,1,202,167154,0,0,2025,8,13,2,0
204199,401,0,2597,246817,1,0,2025,8,1,4,15
204200,632,1,1443,15258,0,0,2025,8,9,5,7
204201,498,1,897,139209,1,0,2025,8,11,0,14
204202,186,1,2320,67702,1,0,2025,8,23,5,20
204203,414,1,77,7546,3,0,2025,8,12,1,9
204204,660,0,2249,210523,0,0,2025,8,6,2,23
204205,683,1,1355,9606,0,0,2025,8,15,4,11
204206,185,1,2308,3612,3,0,2025,8,5,1,17
204207,408,1,2127,17945,3,0,2025,8,19,1,5
204208,382,1,2196,112398,0,0,2025,8,3,6,10
204209,581,0,473,10649,0,0,2025,8,15,4,2
204210,440,1,1494,12850,3,0,2025,8,12,1,1
204211,578,1,776,6791,1,1,2025,8,11,0,16
204212,641,1,320,22685,1,0,2025,8,17,6,23
204213,701,0,554,1931,3,0,2025,8,23,5,1
204214,585,1,16,14285,0,0,2025,8,19,1,23
204215,183,0,1318,13511,1,0,2025,8,3,6,22
204216,676,0,1593,8275,0,0,2025,8,6,2,20
204217,177,1,1603,7102,3,0,2025,8,5,1,0
204218,736,1,2466,8248,3,0,2025,8,8,4,3
204219,274,1,1815,138581,2,0,2025,8,5,1,17
204220,225,1,2237,6127,0,0,2025,8,7,3,1
204221,420,1,525,9026,3,0,2025,8,5,1,12
204222,436,1,880,6568,0,0,2025,8,22,4,0
204223,461,1,137,171548,1,0,2025,8,8,4,16
204224,384,1,119,54906,0,0,2025,8,25,0,6
204225,748,1,2623,15063,3,0,2025,8,15,4,1
204226,658,1,1350,7011,3,0,2025,8,22,4,21
204227,464,1,126,7406,3,0,2025,8,6,2,12
204228,277,1,10,18538,1,0,2025,8,15,4,3
204229,438,1,1761,240290,3,1,2025,8,7,3,4
204230,345,1,2915,20195,1,0,2025,8,22,4,22
204231,221,1,455,10270,3,0,2025,8,10,6,2
204232,285,1,1464,14579,0,1,2025,8,16,5,0
204233,184,0,1400,13632,3,0,2025,8,25,0,2
204234,491,1,1489,9073,2,0,2025,8,17,6,0
204235,278,1,984,189273,3,1,2025,8,14,3,16
204236,264,0,2819,10476,0,0,2025,8,14,3,10
204237,153,1,1243,5265,0,0,2025,8,12,1,0
204238,374,1,235,272227,2,0,2025,8,4,0,15
204239,277,1,1270,10451,0,0,2025,8,21,3,15
204240,459,1,1038,9519,3,0,2025,8,18,0,16
204241,402,1,2848,4303,0,0,2025,8,2,5,5
204242,569,1,1988,4434,0,0,2025,8,17,6,21
204243,642,1,1858,144111,3,1,2025,8,15,4,12
204244,428,1,202,10075,3,0,2025,8,2,5,21
204245,428,1,1073,8204,3,0,2025,8,4,0,1
204246,518,1,643,7669,2,0,2025,8,18,0,6
204247,762,1,2915,118000,2,0,2025,8,12,1,15
204248,653,1,58,5622,0,0,2025,8,12,1,13
204249,166,1,1726,6679,2,0,2025,8,1,4,17
204250,312,0,2235,9335,0,1,2025,8,10,6,10
204251,511,1,677,8263,0,0,2025,8,25,0,14
204252,136,1,1851,10353,0,0,2025,8,8,4,18
204253,344,1,2868,7092,2,0,2025,8,16,5,6
204254,467,0,1905,4479,1,0,2025,8,23,5,10
204255,110,1,1930,94607,3,0,2025,8,5,1,5
204256,532,1,124,6109,3,0,2025,8,25,0,23
204257,342,1,349,9286,3,0,2025,8,22,4,9
204258,663,1,1106,4610,2,1,2025,8,15,4,15
204259,115,1,556,7755,0,0,2025,8,23,5,17
204260,585,1,2978,3933,2,0,2025,8,3,6,18
204261,688,1,2640,5956,3,0,2025,8,7,3,14
204262,409,0,48,7513,0,0,2025,8,6,2,7
204263,345,1,2539,11019,0,0,2025,8,7,3,11
204264,667,1,2332,10561,0,0,2025,8,14,3,15
204265,734,0,144,7410,0,1,2025,8,21,3,17
204266,278,1,906,58898,1,0,2025,8,8,4,5
204267,630,1,2953,9267,0,0,2025,8,6,2,18
204268,548,1,1911,6153,3,0,2025,8,5,1,21
204269,751,1,2002,4928,0,0,2025,8,22,4,12
204270,715,1,636,10615,3,0,2025,8,13,2,18
204271,226,1,1180,9257,3,0,2025,8,9,5,1
204272,370,1,2180,3908,3,0,2025,8,6,2,21
204273,690,1,2719,16336,0,0,2025,8,13,2,8
204274,236,1,567,5791,0,0,2025,8,4,0,17
204275,104,1,980,9071,0,0,2025,8,16,5,18
204276,178,1,2128,3523,0,0,2025,8,5,1,21
204277,152,0,1277,4917,3,0,2025,8,19,1,20
204278,460,1,616,17728,1,0,2025,8,14,3,23
204279,767,1,569,176286,0,1,2025,8,19,1,2
204280,511,1,13,23064,0,1,2025,8,8,4,22
204281,674,1,1923,3653,0,0,2025,8,4,0,16
204282,512,0,879,62521,0,0,2025,8,12,1,15
204283,742,1,203,227284,3,0,2025,8,6,2,10
204284,287,1,2350,4583,0,0,2025,8,14,3,23
204285,182,0,1361,7822,0,0,2025,8,7,3,21
204286,305,1,732,15095,0,0,2025,8,5,1,19
204287,307,1,2554,5985,2,0,2025,8,18,0,23
204288,125,1,683,4067,3,0,2025,8,2,5,14
204289,310,1,2086,157265,1,1,2025,8,4,0,23
204290,667,1,2195,5506,1,0,2025,8,5,1,16
204291,283,1,2406,3578,2,0,2025,8,23,5,0
