customer_id,kyc_verified,account_age_days,transaction_amount,channel_encoded,hour_of_day,day_of_week,is_night_txn,is_high_amount_transaction,high_amount_night_txn,new_customer_high_amount,kyc_low_age_txn,is_weekend_txn,is_holiday_txn
CUST_738,0,525,17886,1,5,5,1,0,0,0,0,1,0
CUST_513,1,1092,15248,3,12,2,0,0,0,0,0,0,0
CUST_417,0,96,9690,1,19,0,0,0,0,0,0,0,0
CUST_357,1,2835,8480,2,16,1,0,0,0,0,0,0,0
CUST_284,1,165,172618,0,6,2,1,1,1,1,0,0,0
CUST_144,1,2034,5885,2,19,6,0,0,0,0,0,1,0
CUST_416,1,574,13919,1,8,6,0,0,0,0,0,1,0
CUST_286,1,2786,10664,1,3,1,1,0,0,0,0,0,0
CUST_322,1,2467,4016,1,5,4,1,0,0,0,0,0,0
CUST_143,1,1211,283710,2,1,4,1,1,1,0,0,0,0
CUST_216,1,74,21800,1,12,0,0,0,0,0,0,0,0
CUST_300,1,2606,3446,1,3,6,1,0,0,0,0,1,0
CUST_648,1,2920,19941,3,2,4,1,0,0,0,0,0,0
CUST_104,1,2838,16113,3,12,0,0,0,0,0,0,0,0
CUST_166,1,2078,9007,2,17,4,0,0,0,0,0,0,1
CUST_370,1,2180,3908,3,21,2,0,0,0,0,0,0,0
CUST_620,1,2563,6115,1,15,5,0,0,0,0,0,1,0
CUST_482,1,2856,7147,2,18,2,0,0,0,0,0,0,0
CUST_297,1,2980,24356,1,4,3,1,0,0,0,0,0,0
CUST_153,1,731,16201,1,15,5,0,0,0,0,0,1,0
CUST_794,1,200,11189,2,16,0,0,0,0,0,0,0,0
CUST_543,1,736,284842,1,10,2,0,1,0,0,0,0,0
CUST_426,1,1274,5121,3,16,3,0,0,0,0,0,0,0
CUST_631,1,1575,5475,3,11,1,0,0,0,0,0,0,0
CUST_235,1,643,124903,2,8,4,0,1,0,0,0,0,0
CUST_684,1,2745,11389,1,22,2,0,0,0,0,0,0,0
CUST_783,1,1307,90207,3,12,5,0,1,0,0,0,1,0
CUST_284,1,1210,9856,2,20,5,0,0,0,0,0,1,0
CUST_641,0,2769,4028,1,9,2,0,0,0,0,0,0,0
CUST_466,1,2666,4058,3,4,6,1,0,0,0,0,1,0
CUST_453,1,526,9889,1,9,6,0,0,0,0,0,1,0
CUST_648,1,1417,11363,1,12,6,0,0,0,0,0,1,0
CUST_178,1,2248,6900,1,17,4,0,0,0,0,0,0,1
CUST_185,1,710,38455,3,5,0,1,0,0,0,0,0,0
CUST_151,1,1510,8775,0,16,5,0,0,0,0,0,1,0
CUST_655,0,1917,12088,3,9,2,0,0,0,0,0,0,0
CUST_521,1,148,4178,1,11,6,0,0,0,0,0,1,0
CUST_565,1,263,16048,1,20,0,0,0,0,0,0,0,0
CUST_410,1,2160,2242,0,4,4,1,0,0,0,0,0,0
CUST_502,1,2375,6779,3,1,4,1,0,0,0,0,0,0
CUST_506,1,731,35848,3,6,0,1,0,0,0,0,0,0
CUST_421,1,517,7275,1,20,3,0,0,0,0,0,0,0
CUST_230,1,156,8283,2,6,4,1,0,0,0,0,0,0
CUST_776,0,364,18358,1,4,2,1,0,0,0,0,0,0
CUST_217,0,1243,5316,0,22,5,0,0,0,0,0,1,0
CUST_782,1,1206,28044,0,14,2,0,0,0,0,0,0,0
CUST_414,1,77,7546,3,9,1,0,0,0,0,0,0,0
CUST_510,1,2857,217136,2,13,4,0,1,0,0,0,0,0
CUST_466,1,2518,8324,3,23,3,0,0,0,0,0,0,0
CUST_733,1,1785,13484,3,5,2,1,0,0,0,0,0,0
CUST_564,1,1643,20411,3,12,5,0,0,0,0,0,1,0
CUST_184,0,1400,13632,3,2,0,1,0,0,0,0,0,0
CUST_747,0,2504,108968,0,10,2,0,1,0,0,0,0,0
CUST_132,0,688,12124,1,7,5,0,0,0,0,0,1,0
CUST_166,1,1009,10110,0,12,4,0,0,0,0,0,0,0
CUST_277,1,1409,178662,3,16,0,0,1,0,0,0,0,0
CUST_255,1,2853,36498,1,23,0,0,0,0,0,0,0,0
CUST_799,1,2228,42687,3,20,6,0,0,0,0,0,1,0
CUST_629,1,2952,3890,1,23,2,0,0,0,0,0,0,0
CUST_330,1,2100,3569,1,9,3,0,0,0,0,0,0,0
CUST_612,1,103,8802,2,20,6,0,0,0,0,0,1,0
CUST_146,1,1260,11342,1,2,3,1,0,0,0,0,0,0
CUST_460,0,2787,3506,1,7,6,0,0,0,0,0,1,0
CUST_680,0,1060,17926,3,22,2,0,0,0,0,0,0,0
CUST_207,1,2301,14354,0,9,3,0,0,0,0,0,0,0
CUST_600,1,45,92674,2,15,6,0,1,0,1,0,1,0
CUST_235,0,2193,6506,1,18,0,0,0,0,0,0,0,0
CUST_575,1,817,9287,1,15,6,0,0,0,0,0,1,0
CUST_428,1,2860,24466,2,5,3,1,0,0,0,0,0,0
CUST_525,1,1185,3593,1,15,4,0,0,0,0,0,0,1
CUST_426,1,592,192301,1,23,0,0,1,0,0,0,0,0
CUST_660,1,2387,250102,1,9,1,0,1,0,0,0,0,0
CUST_727,1,2906,8026,3,3,3,1,0,0,0,0,0,0
CUST_779,0,1551,20525,1,6,1,1,0,0,0,0,0,0
CUST_348,1,1856,4720,1,13,0,0,0,0,0,0,0,0
CUST_589,1,1842,113097,1,6,5,1,1,1,0,0,1,0
CUST_148,1,394,8619,1,5,5,1,0,0,0,0,1,0
CUST_547,0,1356,12433,3,13,4,0,0,0,0,0,0,0
CUST_133,1,1810,12572,1,5,5,1,0,0,0,0,1,0
CUST_497,1,2205,12129,1,1,2,1,0,0,0,0,0,0
CUST_639,1,644,7861,1,18,3,0,0,0,0,0,0,0
CUST_657,1,988,8985,1,15,6,0,0,0,0,0,1,0
CUST_138,1,419,4886,1,19,4,0,0,0,0,0,0,0
CUST_169,1,1063,13120,3,6,1,1,0,0,0,0,0,0
CUST_670,1,474,133112,3,6,4,1,1,1,0,0,0,0
CUST_520,1,790,19103,1,17,5,0,0,0,0,0,1,0
CUST_441,1,2709,8940,1,7,2,0,0,0,0,0,0,0
CUST_358,1,324,17243,1,16,5,0,0,0,0,0,1,0
CUST_439,1,2353,17049,3,12,5,0,0,0,0,0,1,0
CUST_786,1,1460,4996,1,9,0,0,0,0,0,0,0,0
CUST_734,0,498,13494,3,4,6,1,0,0,0,0,1,0
CUST_628,1,479,5400,0,2,4,1,0,0,0,0,0,0
CUST_291,1,2226,24565,1,4,4,1,0,0,0,0,0,0
CUST_612,1,259,10479,1,0,0,1,0,0,0,0,0,0
CUST_681,1,365,13325,3,21,4,0,0,0,0,0,0,0
CUST_402,1,948,24792,2,17,4,0,0,0,0,0,0,0
CUST_127,1,1894,242494,0,16,5,0,1,0,0,0,1,0
CUST_630,1,962,2826,2,7,4,0,0,0,0,0,0,1
CUST_518,0,2852,18651,2,2,1,1,0,0,0,0,0,0
CUST_266,1,349,3048,1,11,0,0,0,0,0,0,0,0
CUST_558,1,1216,11142,1,10,2,0,0,0,0,0,0,0
CUST_598,1,1973,9184,3,23,5,0,0,0,0,0,1,0
CUST_147,1,1206,10746,1,7,3,0,0,0,0,0,0,0
CUST_678,1,2582,4088,3,6,4,1,0,0,0,0,0,0
CUST_430,0,1408,8663,1,22,1,0,0,0,0,0,0,0
CUST_557,1,2359,13225,2,1,2,1,0,0,0,0,0,0
CUST_671,1,2929,4091,2,18,0,0,0,0,0,0,0,0
CUST_481,1,1299,31197,2,6,0,1,0,0,0,0,0,0
CUST_169,1,900,3369,1,18,0,0,0,0,0,0,0,0
CUST_253,1,1528,4393,3,8,0,0,0,0,0,0,0,0
CUST_767,0,2353,9746,0,6,0,1,0,0,0,0,0,0
CUST_407,1,1796,18605,3,16,6,0,0,0,0,0,1,0
CUST_334,1,2934,26317,0,4,2,1,0,0,0,0,0,0
CUST_455,1,2301,32932,3,15,3,0,0,0,0,0,0,0
CUST_601,1,2944,22889,3,23,1,0,0,0,0,0,0,0
CUST_486,1,44,65451,1,9,3,0,1,0,1,0,0,0
CUST_200,0,2196,3951,0,14,5,0,0,0,0,0,1,0
CUST_577,1,2308,105710,1,10,5,0,1,0,0,0,1,0
CUST_631,1,1369,8058,2,13,1,0,0,0,0,0,0,0
CUST_786,1,1177,10514,1,10,4,0,0,0,0,0,0,1
CUST_568,1,1530,17835,3,21,2,0,0,0,0,0,0,0
CUST_420,1,525,9026,3,12,1,0,0,0,0,0,0,0
CUST_781,1,136,7205,3,4,5,1,0,0,0,0,1,0
CUST_749,1,45,17120,3,14,1,0,0,0,0,0,0,0
CUST_425,1,1872,93068,0,1,3,1,1,1,0,0,0,0
CUST_203,1,1683,20499,1,3,4,1,0,0,0,0,0,0
CUST_762,1,2176,12011,3,1,6,1,0,0,0,0,1,0
CUST_679,1,1891,13465,3,7,2,0,0,0,0,0,0,0
CUST_200,1,997,290401,2,20,4,0,1,0,0,0,0,0
CUST_200,0,2389,7555,3,17,1,0,0,0,0,0,0,0
CUST_488,1,2230,4033,3,14,4,0,0,0,0,0,0,0
CUST_182,0,1361,7822,1,21,3,0,0,0,0,0,0,0
CUST_701,1,2919,212855,3,22,5,0,1,0,0,0,1,0
CUST_670,1,904,179407,1,2,1,1,1,1,0,0,0,0
CUST_467,1,606,7370,3,19,4,0,0,0,0,0,0,0
CUST_284,0,1967,1648,3,18,6,0,0,0,0,0,1,0
CUST_102,1,2984,5275,1,13,5,0,0,0,0,0,1,0
CUST_485,1,2306,108343,2,13,5,0,1,0,0,0,1,0
CUST_283,1,2143,31533,2,12,1,0,0,0,0,0,0,0
CUST_576,1,1678,22067,2,19,2,0,0,0,0,0,0,0
CUST_451,1,1418,6900,3,16,5,0,0,0,0,0,1,0
CUST_741,1,2863,8255,3,8,1,0,0,0,0,0,0,0
CUST_402,1,2672,8993,1,12,5,0,0,0,0,0,1,0
CUST_492,1,2029,18492,3,23,0,0,0,0,0,0,0,0
CUST_404,1,1047,10006,2,3,2,1,0,0,0,0,0,0
CUST_262,1,1040,46011,3,9,3,0,0,0,0,0,0,0
CUST_417,1,869,14583,3,4,4,1,0,0,0,0,0,0
CUST_136,1,1805,205110,3,16,2,0,1,0,0,0,0,0
CUST_178,1,2128,3523,1,21,1,0,0,0,0,0,0,0
CUST_276,1,526,7614,3,23,6,0,0,0,0,0,1,0
CUST_181,1,11,6751,1,1,6,1,0,0,0,0,1,0
CUST_490,1,936,6326,3,13,6,0,0,0,0,0,1,0
CUST_258,1,548,5133,1,6,6,1,0,0,0,0,1,0
CUST_356,1,835,4558,0,5,0,1,0,0,0,0,0,0
CUST_632,1,1443,15258,1,7,5,0,0,0,0,0,1,0
CUST_378,1,2273,5363,3,9,6,0,0,0,0,0,1,0
CUST_591,1,1746,16003,3,20,2,0,0,0,0,0,0,0
CUST_319,0,1927,22465,3,3,6,1,0,0,0,0,1,0
CUST_560,1,1009,9139,1,1,1,1,0,0,0,0,0,0
CUST_142,0,864,80789,3,12,6,0,1,0,0,0,1,0
CUST_214,1,2794,10491,3,5,4,1,0,0,0,0,0,1
CUST_542,1,1253,14281,3,5,2,1,0,0,0,0,0,0
CUST_658,1,1350,7011,3,21,4,0,0,0,0,0,0,0
CUST_321,1,2723,282778,3,22,4,0,1,0,0,0,0,1
CUST_772,1,1026,147352,0,13,0,0,1,0,0,0,0,0
CUST_328,1,1565,6467,3,12,6,0,0,0,0,0,1,0
CUST_396,1,2612,192930,0,11,2,0,1,0,0,0,0,0
CUST_205,1,1488,3876,3,10,3,0,0,0,0,0,0,0
CUST_606,0,2732,13178,1,11,2,0,0,0,0,0,0,0
CUST_521,1,2925,4095,3,5,1,1,0,0,0,0,0,0
CUST_343,1,371,19333,1,4,5,1,0,0,0,0,1,0
CUST_760,1,1590,26288,1,5,6,1,0,0,0,0,1,0
CUST_505,1,1820,5088,3,3,2,1,0,0,0,0,0,0
CUST_757,0,750,19737,3,0,0,1,0,0,0,0,0,0
CUST_407,1,916,7197,1,4,6,1,0,0,0,0,1,0
CUST_512,1,1519,15057,1,20,1,0,0,0,0,0,0,0
CUST_108,1,1883,5120,3,18,0,0,0,0,0,0,0,0
CUST_321,1,2985,8374,2,6,0,1,0,0,0,0,0,0
CUST_115,0,1972,95643,3,0,2,1,1,1,0,0,0,0
CUST_615,1,2862,10394,2,2,3,1,0,0,0,0,0,0
CUST_549,1,2493,148325,0,11,2,0,1,0,0,0,0,0
CUST_341,1,2221,2975,1,2,0,1,0,0,0,0,0,0
CUST_524,0,186,4531,0,2,3,1,0,0,0,0,0,0
CUST_789,1,1757,3774,3,11,1,0,0,0,0,0,0,0
CUST_226,1,1455,20576,0,21,3,0,0,0,0,0,0,0
CUST_669,0,834,215842,3,17,6,0,1,0,0,0,1,0
CUST_256,0,497,7039,3,5,6,1,0,0,0,0,1,0
CUST_340,1,1477,15185,1,6,5,1,0,0,0,0,1,0
CUST_581,1,2566,52447,1,12,6,0,1,0,0,0,1,0
CUST_496,1,1340,8264,0,8,2,0,0,0,0,0,0,0
CUST_344,1,750,22972,3,22,1,0,0,0,0,0,0,0
CUST_506,0,1616,9041,0,20,2,0,0,0,0,0,0,0
CUST_715,1,2019,13992,1,5,3,1,0,0,0,0,0,0
CUST_702,1,1364,8909,3,13,4,0,0,0,0,0,0,0
CUST_129,1,1476,8403,2,4,3,1,0,0,0,0,0,0
CUST_291,1,663,5773,1,6,5,1,0,0,0,0,1,0
CUST_106,1,1261,282846,3,6,6,1,1,1,0,0,1,0
CUST_522,0,1815,8660,3,20,1,0,0,0,0,0,0,0
CUST_622,0,1555,6873,1,0,1,1,0,0,0,0,0,0
CUST_508,0,922,3907,1,4,0,1,0,0,0,0,0,0
CUST_183,0,840,14464,1,12,3,0,0,0,0,0,0,0
CUST_270,1,2717,4744,2,14,4,0,0,0,0,0,0,0
CUST_547,1,2456,7209,0,7,2,0,0,0,0,0,0,0
CUST_436,1,880,6568,1,0,4,1,0,0,0,0,0,0
CUST_171,1,642,5010,2,11,5,0,0,0,0,0,1,0
CUST_525,1,705,112308,1,21,1,0,1,0,0,0,0,0
CUST_376,1,116,6225,3,11,0,0,0,0,0,0,0,0
CUST_487,1,2634,7385,0,16,4,0,0,0,0,0,0,0
CUST_434,1,2113,7081,1,6,6,1,0,0,0,0,1,0
CUST_217,1,2574,5181,2,22,0,0,0,0,0,0,0,0
CUST_197,1,87,4810,3,7,6,0,0,0,0,0,1,0
CUST_235,1,370,10852,1,7,0,0,0,0,0,0,0,0
CUST_371,1,1332,10987,1,23,0,0,0,0,0,0,0,0
CUST_198,1,2222,4567,1,17,6,0,0,0,0,0,1,0
CUST_101,1,2665,3527,1,4,2,1,0,0,0,0,0,0
CUST_148,1,2952,9457,3,1,6,1,0,0,0,0,1,0
CUST_635,1,344,173678,1,2,1,1,1,1,0,0,0,0
CUST_106,1,2674,16727,3,0,5,1,0,0,0,0,1,0
CUST_479,1,2721,103740,3,1,5,1,1,1,0,0,1,0
CUST_664,1,567,6045,2,12,2,0,0,0,0,0,0,0
CUST_405,1,261,48371,3,11,2,0,0,0,0,0,0,0
CUST_783,1,2371,1577,1,12,1,0,0,0,0,0,0,0
CUST_214,1,2078,5830,1,18,6,0,0,0,0,0,1,0
CUST_684,1,2468,6656,3,12,3,0,0,0,0,0,0,0
CUST_448,1,1969,9820,0,10,1,0,0,0,0,0,0,0
CUST_310,1,1200,220003,1,1,5,1,1,1,0,0,1,0
CUST_391,0,2317,14150,0,4,0,1,0,0,0,0,0,0
CUST_446,1,1355,5782,1,2,0,1,0,0,0,0,0,0
CUST_495,1,2964,2386,1,15,5,0,0,0,0,0,1,0
CUST_294,0,2893,173193,1,2,0,1,1,1,0,0,0,0
CUST_112,1,927,90063,1,11,2,0,1,0,0,0,0,0
CUST_516,1,1924,17663,3,23,6,0,0,0,0,0,1,0
CUST_208,1,227,227115,1,12,1,0,1,0,0,0,0,0
CUST_698,1,156,5242,1,17,1,0,0,0,0,0,0,0
CUST_479,1,2223,2687,3,0,6,1,0,0,0,0,1,0
CUST_322,1,322,14599,3,7,1,0,0,0,0,0,0,0
CUST_646,1,331,16289,3,19,2,0,0,0,0,0,0,0
CUST_445,1,1681,297272,1,21,6,0,1,0,0,0,1,0
CUST_434,1,2345,3708,1,1,5,1,0,0,0,0,1,0
CUST_554,1,2292,13793,1,19,4,0,0,0,0,0,0,0
CUST_295,1,1365,281807,3,17,3,0,1,0,0,0,0,0
CUST_165,1,1858,10606,3,21,1,0,0,0,0,0,0,0
CUST_506,1,1424,5553,3,21,1,0,0,0,0,0,0,0
CUST_781,0,2081,8748,1,8,0,0,0,0,0,0,0,0
CUST_738,1,2262,7029,0,3,5,1,0,0,0,0,1,0
CUST_673,1,2826,29629,0,22,6,0,0,0,0,0,1,0
CUST_341,1,1557,12348,3,5,6,1,0,0,0,0,1,0
CUST_667,1,477,4346,1,9,5,0,0,0,0,0,1,0
CUST_642,0,1234,203566,3,15,3,0,1,0,0,0,0,0
CUST_179,1,1979,42631,1,16,4,0,0,0,0,0,0,1
CUST_785,0,290,243200,3,4,6,1,1,1,0,1,1,0
CUST_157,1,2711,22409,2,6,3,1,0,0,0,0,0,0
CUST_721,1,1716,23161,1,6,4,1,0,0,0,0,0,0
CUST_190,1,972,8002,1,17,6,0,0,0,0,0,1,0
CUST_515,0,738,9621,0,4,0,1,0,0,0,0,0,0
CUST_285,1,1877,12459,3,21,1,0,0,0,0,0,0,0
CUST_691,0,2312,92963,1,4,3,1,1,1,0,0,0,0
CUST_253,1,2506,6916,3,17,0,0,0,0,0,0,0,0
CUST_754,0,737,11829,3,1,5,1,0,0,0,0,1,0
CUST_703,1,2723,2298,1,5,6,1,0,0,0,0,1,0
CUST_356,1,1625,9067,2,12,5,0,0,0,0,0,1,0
CUST_529,1,1805,8147,3,23,0,0,0,0,0,0,0,0
CUST_483,1,2559,6623,1,16,6,0,0,0,0,0,1,0
CUST_312,1,2300,98924,0,19,3,0,1,0,0,0,0,0
CUST_556,1,2396,12633,1,15,4,0,0,0,0,0,0,0
CUST_595,1,205,2634,3,7,1,0,0,0,0,0,0,0
CUST_402,0,2694,9444,1,11,5,0,0,0,0,0,1,0
CUST_485,1,1417,64981,1,12,3,0,1,0,0,0,0,0
CUST_319,0,2477,177836,1,10,5,0,1,0,0,0,1,0
CUST_228,0,1346,5373,1,13,5,0,0,0,0,0,1,0
CUST_796,1,328,20951,1,16,1,0,0,0,0,0,0,0
CUST_152,0,1277,4917,3,20,1,0,0,0,0,0,0,0
CUST_149,1,1070,8052,1,20,5,0,0,0,0,0,1,0
CUST_460,0,1179,3762,3,19,3,0,0,0,0,0,0,0
CUST_406,1,1958,7176,1,17,5,0,0,0,0,0,1,0
CUST_180,1,1013,2561,1,9,6,0,0,0,0,0,1,0
CUST_781,1,1973,3124,3,19,3,0,0,0,0,0,0,0
CUST_625,1,363,25382,1,20,6,0,0,0,0,0,1,0
CUST_713,1,1975,7894,3,0,6,1,0,0,0,0,1,0
CUST_122,1,1669,12439,0,2,6,1,0,0,0,0,1,0
CUST_450,1,1416,193370,3,6,5,1,1,1,0,0,1,0
CUST_464,1,71,6948,2,16,1,0,0,0,0,0,0,0
CUST_163,1,1544,3714,1,9,0,0,0,0,0,0,0,0
CUST_718,1,851,6523,2,23,1,0,0,0,0,0,0,0
CUST_501,1,2323,154435,1,23,0,0,1,0,0,0,0,0
CUST_644,1,848,3551,3,6,4,1,0,0,0,0,0,1
CUST_344,1,2868,7092,0,6,5,1,0,0,0,0,1,0
CUST_138,1,687,11802,3,12,5,0,0,0,0,0,1,0
CUST_635,0,2332,7666,3,19,0,0,0,0,0,0,0,0
CUST_517,1,517,3979,3,4,3,1,0,0,0,0,0,0
CUST_218,1,50,7031,2,9,4,0,0,0,0,0,0,0
CUST_342,1,728,112782,3,20,4,0,1,0,0,0,0,0
CUST_490,1,1142,4299,3,23,2,0,0,0,0,0,0,0
CUST_162,1,678,10032,1,10,1,0,0,0,0,0,0,0
CUST_695,1,2590,6916,3,9,0,0,0,0,0,0,0,0
CUST_436,1,2934,5340,2,9,3,0,0,0,0,0,0,0
CUST_164,0,1560,8335,3,14,0,0,0,0,0,0,0,0
CUST_673,0,318,11629,2,19,3,0,0,0,0,0,0,0
CUST_445,1,829,5904,2,17,4,0,0,0,0,0,0,0
CUST_622,1,670,6065,3,9,5,0,0,0,0,0,1,0
CUST_560,1,2339,7548,3,15,1,0,0,0,0,0,0,0
CUST_554,1,1408,3173,3,19,5,0,0,0,0,0,1,0
CUST_320,1,999,8114,3,5,3,1,0,0,0,0,0,0
CUST_381,1,2642,7166,1,6,2,1,0,0,0,0,0,0
CUST_372,1,310,12985,1,5,5,1,0,0,0,0,1,0
CUST_476,1,713,6190,3,12,0,0,0,0,0,0,0,0
CUST_322,1,1901,2889,3,20,0,0,0,0,0,0,0,0
CUST_718,0,497,250631,3,21,2,0,1,0,0,0,0,0
CUST_483,0,2021,10923,3,4,5,1,0,0,0,0,1,0
CUST_461,1,1447,3929,1,13,0,0,0,0,0,0,0,0
CUST_564,1,2213,15591,1,18,5,0,0,0,0,0,1,0
CUST_103,0,458,1894,1,23,0,0,0,0,0,0,0,0
CUST_546,0,1052,11757,3,20,6,0,0,0,0,0,1,0
CUST_729,1,1781,2852,3,8,5,0,0,0,0,0,1,0
CUST_346,1,2685,8090,3,1,5,1,0,0,0,0,1,0
CUST_701,1,2262,4954,1,23,6,0,0,0,0,0,1,0
CUST_235,1,1918,6923,1,23,4,0,0,0,0,0,0,0
CUST_751,1,2002,4928,1,12,4,0,0,0,0,0,0,0
CUST_115,0,702,195732,3,4,6,1,1,1,0,0,1,0
CUST_513,1,128,224403,1,0,4,1,1,1,1,0,0,0
CUST_722,1,2397,11541,1,2,4,1,0,0,0,0,0,0
CUST_110,1,1773,10208,3,18,0,0,0,0,0,0,0,0
CUST_375,1,1910,8139,0,15,5,0,0,0,0,0,1,0
CUST_362,1,2568,4868,1,13,3,0,0,0,0,0,0,0
CUST_672,1,2871,98466,1,22,0,0,1,0,0,0,0,0
CUST_157,0,2347,111687,3,11,3,0,1,0,0,0,0,0
CUST_347,1,387,12028,3,21,0,0,0,0,0,0,0,0
CUST_597,1,2814,8297,1,5,1,1,0,0,0,0,0,0
CUST_695,1,1097,23975,1,23,2,0,0,0,0,0,0,0
CUST_613,1,194,10008,1,2,4,1,0,0,0,0,0,1
CUST_373,1,2261,4070,1,2,4,1,0,0,0,0,0,0
CUST_353,1,206,288894,1,9,0,0,1,0,0,0,0,0
CUST_569,1,1402,8357,3,21,5,0,0,0,0,0,1,0
CUST_491,1,1869,7680,1,3,4,1,0,0,0,0,0,1
CUST_689,1,2705,6849,3,8,4,0,0,0,0,0,0,0
CUST_540,1,394,5589,0,15,4,0,0,0,0,0,0,0
CUST_642,1,2823,7759,2,2,1,1,0,0,0,0,0,0
CUST_416,0,852,48457,3,21,5,0,0,0,0,0,1,0
CUST_366,1,275,7818,3,4,5,1,0,0,0,0,1,0
CUST_660,1,1920,18611,2,3,5,1,0,0,0,0,1,0
CUST_564,0,397,6848,2,19,1,0,0,0,0,0,0,0
CUST_231,1,626,9183,1,22,6,0,0,0,0,0,1,0
CUST_238,1,239,16972,3,20,1,0,0,0,0,0,0,0
CUST_691,1,1319,3595,3,2,6,1,0,0,0,0,1,0
CUST_434,1,2603,6684,2,15,0,0,0,0,0,0,0,0
CUST_350,1,565,9851,1,9,2,0,0,0,0,0,0,0
CUST_741,0,270,10267,1,14,6,0,0,0,0,0,1,0
CUST_395,1,1735,2505,1,16,0,0,0,0,0,0,0,0
CUST_446,1,551,179113,1,23,6,0,1,0,0,0,1,0
CUST_691,1,2864,12097,0,18,1,0,0,0,0,0,0,0
CUST_595,1,2544,7148,3,10,6,0,0,0,0,0,1,0
CUST_327,1,1768,18456,1,19,0,0,0,0,0,0,0,0
CUST_244,1,2577,3057,1,15,1,0,0,0,0,0,0,0
CUST_743,0,361,8879,2,13,3,0,0,0,0,0,0,0
CUST_459,1,1038,9519,3,16,0,0,0,0,0,0,0,0
CUST_523,1,1031,11240,1,10,5,0,0,0,0,0,1,0
CUST_718,0,2150,20733,0,8,2,0,0,0,0,0,0,0
CUST_270,1,506,236097,1,21,6,0,1,0,0,0,1,0
CUST_167,1,2131,240994,2,22,2,0,1,0,0,0,0,0
CUST_149,1,585,194499,1,11,5,0,1,0,0,0,1,0
CUST_712,0,1397,1783,1,8,0,0,0,0,0,0,0,0
CUST_495,1,597,23091,3,14,1,0,0,0,0,0,0,0
CUST_403,1,2415,16261,3,19,6,0,0,0,0,0,1,0
CUST_332,1,677,10828,3,13,4,0,0,0,0,0,0,0
CUST_119,1,2026,17492,1,6,6,1,0,0,0,0,1,0
CUST_111,1,936,7367,0,4,4,1,0,0,0,0,0,0
CUST_197,1,2959,5043,1,1,6,1,0,0,0,0,1,0
CUST_330,1,986,13117,2,15,1,0,0,0,0,0,0,0
CUST_327,1,2144,13431,1,9,4,0,0,0,0,0,0,0
CUST_600,0,1523,284870,1,4,5,1,1,1,0,0,1,0
CUST_477,1,2223,5772,1,15,6,0,0,0,0,0,1,0
CUST_359,1,2714,115252,1,20,4,0,1,0,0,0,0,0
CUST_337,1,1168,11175,3,13,4,0,0,0,0,0,0,0
CUST_364,1,366,4213,1,16,6,0,0,0,0,0,1,0
CUST_762,1,2519,8057,3,2,6,1,0,0,0,0,1,0
CUST_130,1,2838,7020,1,13,6,0,0,0,0,0,1,0
CUST_205,1,2565,135211,3,8,0,0,1,0,0,0,0,0
CUST_136,1,2525,10742,2,2,4,1,0,0,0,0,0,0
CUST_291,1,1852,273293,1,9,5,0,1,0,0,0,1,0
CUST_773,0,2964,2482,0,3,6,1,0,0,0,0,1,0
CUST_773,1,732,5509,3,12,4,0,0,0,0,0,0,0
CUST_116,1,2326,147225,1,10,6,0,1,0,0,0,1,0
CUST_129,1,2010,13264,3,22,1,0,0,0,0,0,0,0
CUST_399,1,730,8956,0,13,5,0,0,0,0,0,1,0
CUST_515,1,1247,3459,1,19,0,0,0,0,0,0,0,0
CUST_398,1,1263,24483,2,18,2,0,0,0,0,0,0,0
CUST_387,1,239,1946,3,21,6,0,0,0,0,0,1,0
CUST_559,1,1167,5005,1,16,5,0,0,0,0,0,1,0
CUST_758,1,952,12677,3,7,6,0,0,0,0,0,1,0
CUST_538,1,734,6646,3,21,2,0,0,0,0,0,0,0
CUST_164,0,2416,166929,3,21,4,0,1,0,0,0,0,0
CUST_400,1,2423,223715,3,5,5,1,1,1,0,0,1,0
CUST_710,1,2101,53379,3,8,1,0,1,0,0,0,0,0
CUST_192,1,10,9704,3,5,3,1,0,0,0,0,0,0
CUST_607,1,680,11444,1,21,0,0,0,0,0,0,0,0
CUST_112,1,862,296083,3,10,3,0,1,0,0,0,0,0
CUST_217,1,2204,170701,1,5,1,1,1,1,0,0,0,0
CUST_486,1,661,235112,3,1,4,1,1,1,0,0,0,0
CUST_728,1,1889,8524,1,18,1,0,0,0,0,0,0,0
CUST_108,1,71,4529,2,8,3,0,0,0,0,0,0,0
CUST_599,1,1542,10601,0,16,6,0,0,0,0,0,1,0
CUST_365,1,586,13359,3,14,0,0,0,0,0,0,0,0
CUST_526,1,1866,13962,1,15,4,0,0,0,0,0,0,0
CUST_217,0,12,7872,1,18,2,0,0,0,0,0,0,0
CUST_211,1,2816,143322,1,14,0,0,1,0,0,0,0,0
CUST_184,1,824,14646,3,6,6,1,0,0,0,0,1,0
CUST_588,1,2420,5845,2,8,5,0,0,0,0,0,1,0
CUST_536,1,2421,98557,1,1,4,1,1,1,0,0,0,1
CUST_160,1,1780,31046,3,11,4,0,0,0,0,0,0,0
CUST_728,1,913,30152,1,5,4,1,0,0,0,0,0,0
CUST_663,1,1010,11125,2,15,2,0,0,0,0,0,0,0
CUST_762,0,817,187727,3,1,2,1,1,1,0,0,0,0
